Ia Fit Probability,Normalized Ia Chi^2,Normalized CC Chi^2,Ia=0__CC=1,,,,,
0.2106,0.377477103,0.377477103,1,,,,,
0.2886,0.288666971,0.288666971,1,,,,,
0.0057,0.251783931,0.251783931,1,,,,,
0.0352,0.322469168,0.322469168,1,,,,,
0.0031,0.156170951,0.156170951,1,,,,,
0.0721,0.201194586,0.201194586,1,,,,,
0.0009,0.25151,0.25151,1,,,,,
0.1776,0.231645466,0.231645466,1,,,,,
0.2708,0.469075685,0.469075685,1,,,,,
0.0105,0.133430057,0.133430057,1,,,,,
0.0002,0.072949705,0.072949705,1,,,,,
0.0018,0.344890735,0.344890735,1,,,,,
0.0647,0.434021817,0.434021817,1,,,,,
0.3295,0.244886415,0.244886415,1,,,,,
0.0308,0.306316694,0.306316694,1,,,,,
2.70E-01,0.110159081,0.110159081,1,,,,,
0.0023,0.329095586,0.329095586,1,,,,,
9.75E-01,0.290093946,0.290093946,1,,,,,
0.0002,0.311242459,0.311242459,1,,,,,
0.4647,0.371565213,0.371565213,1,,,,,
0.2413,0.552612996,0.552612996,1,,,,,
0.0159,0.52579651,0.52579651,1,,,,,
0.0131,0.259437773,0.259437773,1,,,,,
0.0084,0.299980621,0.299980621,1,,,,,
0.18,0.219941017,0.219941017,1,,,,,
0.0068,0.395886874,0.395886874,1,,,,,
0.0381,0.711002138,0.711002138,1,,,,,
0.0087,0.318053643,0.318053643,1,,,,,
0.0022,0.229016207,0.229016207,1,,,,,
0,0.107795861,0.107795861,1,,,,,
0.6461,0.454335404,0.454335404,1,,,,,
0.1355,0.354515297,0.354515297,1,,,,,
4.56E-01,0.268457373,0.268457373,1,,,,,
0.0065,0.207073804,0.207073804,1,,,,,
5.31E-01,0.209587065,0.209587065,1,,,,,
9.73E-01,0.414656666,0.414656666,1,,,,,
0.0005,0.330540005,0.330540005,1,,,,,
0.0496,0.29357739,0.29357739,1,,,,,
0.1982,0.394813402,0.394813402,1,,,,,
0.0187,0.317530411,0.317530411,1,,,,,
1E-04,0.178229731,0.178229731,1,,,,,
0.0505,0.174008328,0.174008328,1,,,,,
0.075,0.397132785,0.397132785,1,,,,,
0.6655,0.333847108,0.333847108,1,,,,,
0.0222,0.342915319,0.342915319,1,,,,,
8.10E-01,0.298694825,0.298694825,1,,,,,
0.1641,0.225868579,0.225868579,1,,,,,
1E-04,0.135189124,0.135189124,1,,,,,
0.5043,0.341610554,0.341610554,1,,,,,
0.13,0.321449534,0.321449534,1,,,,,
0.2542,0.287564639,0.287564639,1,,,,,
0.0011,0.03472379,0.03472379,1,,,,,
0.8506,0.416065499,0.416065499,1,,,,,
0.0579,0.288270279,0.288270279,1,,,,,
1.00E-04,0.032623316,0.032623316,1,,,,,
0.0076,0.062539924,0.062539924,1,,,,,
0,0.256379275,0.256379275,1,,,,,
0.0091,0.195205034,0.195205034,1,,,,,
0.4135,0.337872894,0.337872894,1,,,,,
0.1983,0.401266294,0.401266294,1,,,,,
0.0042,0.257684675,0.257684675,1,,,,,
0.0209,0.290600132,0.290600132,1,,,,,
0,0.012261637,0.012261637,1,,,,,
0.1479,0.344146797,0.344146797,1,,,,,
0.037,0.046239877,0.046239877,1,,,,,
0.1025,0.52075668,0.52075668,1,,,,,
0.0268,0.301373205,0.301373205,1,,,,,
9.99E-01,0.302523109,0.302523109,1,,,,,
0.0796,0.317820025,0.317820025,1,,,,,
0.019,0.185403065,0.185403065,1,,,,,
0.064,0.337533024,0.337533024,1,,,,,
0.5502,0.296204298,0.296204298,1,,,,,
0.0004,0.090089274,0.090089274,0,,,,,
0.0003,0.062068966,0.062068966,0,,,,,
0.0459,0.208408004,0.208408004,0,,,,,
0,0.064121079,0.064121079,0,,,,,
0,0.014900094,0.014900094,0,,,,,
1.00E-04,0.018329813,0.018329813,0,,,,,
1.00E-04,0.040961831,0.040961831,0,,,,,
0.0121,0.145078331,0.145078331,0,,,,,
1.00E-04,0.017544741,0.017544741,0,,,,,
0.00E+00,0.03346179,0.03346179,0,,,,,
0,1.90877E-08,1.90877E-08,0,,,,,
0,0.052687288,0.052687288,0,,,,,
0.00E+00,0.036768965,0.036768965,0,,,,,
0.00E+00,0.00560134,0.00560134,0,,,,,
0.00E+00,0.045351129,0.045351129,0,,,,,
1.50E-03,0.016966253,0.016966253,0,,,,,
0.0002,0.027482101,0.027482101,0,,,,,
1.00E-04,0.020967477,0.020967477,0,,,,,
4.54E-02,0.181943123,0.181943123,0,,,,,
0.4208,0.327871118,0.327871118,0,,,,,
0.0004,0.067025073,0.067025073,0,,,,,
0,0.013438384,0.013438384,0,,,,,
0.0044,0.257639075,0.257639075,0,,,,,
0.00E+00,0.017720669,0.017720669,0,,,,,
0.0052,0.119950021,0.119950021,0,,,,,
0,0.013597718,0.013597718,0,,,,,
0.4272,0.311088767,0.311088767,0,,,,,
0.0546,0.312831006,0.312831006,0,,,,,
0.0581,0.212811386,0.212811386,0,,,,,
0.00E+00,0.001001897,0.001001897,0,,,,,
1E-04,0.063701595,0.063701595,0,,,,,
0.0172,0.138569759,0.138569759,0,,,,,
0.1326,0.225695425,0.225695425,0,,,,,
0.0004,0.038530481,0.038530481,0,,,,,
0,0.030843623,0.030843623,0,,,,,
0.6163,0.282510459,0.282510459,0,,,,,
0,0.023321728,0.023321728,0,,,,,
0.00E+00,0.03953766,0.03953766,0,,,,,
0,0.042603557,0.042603557,0,,,,,
2.73E-02,0.105476103,0.105476103,0,,,,,
0.0474,0.327466234,0.327466234,0,,,,,
1.00E-04,0.057532933,0.057532933,0,,,,,
3.02E-02,0.07826601,0.07826601,0,,,,,
0.0036,0.156556521,0.156556521,0,,,,,
4.00E-04,0.074033799,0.074033799,0,,,,,
0.4342,0.28590279,0.28590279,0,,,,,
0.6375,0.323861956,0.323861956,0,,,,,
0.0017,0.175612291,0.175612291,0,,,,,
0.1713,0.298605216,0.298605216,0,,,,,
0.0115,0.13761058,0.13761058,0,,,,,
0.0025,0.063060506,0.063060506,0,,,,,
6.32E-01,0.175283049,0.175283049,0,,,,,
0,0.033078553,0.033078553,0,,,,,
0.1165,0.167379308,0.167379308,0,,,,,
0,0.037744123,0.037744123,0,,,,,
0.5069,0.328894953,0.328894953,0,,,,,
0.8363,0.375021647,0.375021647,1,,,,,
0.0085,0.334969687,0.334969687,1,,,,,
0.1857,0.315420236,0.315420236,1,,,,,
9.23E-01,0.215661075,0.215661075,1,,,,,
0.0066,0.284123821,0.284123821,1,,,,,
0.0937,0.363690177,0.363690177,1,,,,,
1E-04,0.276302547,0.276302547,1,,,,,
0.0057,0.214404196,0.214404196,1,,,,,
0.0218,0.311458645,0.311458645,1,,,,,
0.0191,0.150687657,0.150687657,1,,,,,
6.63E-01,0.296431028,0.296431028,1,,,,,
0.0184,0.353726737,0.353726737,1,,,,,
5.73E-01,0.27084083,0.27084083,1,,,,,
0.2261,0.231859787,0.231859787,1,,,,,
0.0425,0.260774173,0.260774173,1,,,,,
0.004,0.113783458,0.113783458,1,,,,,
0.1109,0.35437264,0.35437264,1,,,,,
0.0227,0.226090238,0.226090238,1,,,,,
0.2016,0.321146444,0.321146444,1,,,,,
0.0065,0.282312594,0.282312594,1,,,,,
0.2295,0.293691729,0.293691729,1,,,,,
0.6113,0.333326298,0.333326298,1,,,,,
0.2408,0.338542383,0.338542383,1,,,,,
0.5147,0.475998181,0.475998181,1,,,,,
0.0175,0.314211666,0.314211666,1,,,,,
0.0097,0.220734585,0.220734585,1,,,,,
0.5032,0.44135739,0.44135739,1,,,,,
0.0024,0.042806003,0.042806003,1,,,,,
0.1327,0.314126248,0.314126248,1,,,,,
3.38E-01,0.220442,0.220442,1,,,,,
0.2153,0.195654516,0.195654516,1,,,,,
0.0642,0.284518996,0.284518996,1,,,,,
0.0036,0.317344183,0.317344183,1,,,,,
0.0537,0.354664238,0.354664238,1,,,,,
2.47E-01,0.207021899,0.207021899,1,,,,,
0.2558,0.497802143,0.497802143,1,,,,,
0.0062,0.262871502,0.262871502,1,,,,,
0.0008,0.2779644,0.2779644,1,,,,,
0,0.273242725,0.273242725,1,,,,,
0.0149,0.261062412,0.261062412,1,,,,,
0.2022,0.344807339,0.344807339,1,,,,,
0.0401,0.327588405,0.327588405,1,,,,,
0.0509,0.37307821,0.37307821,1,,,,,
8.44E-01,0.107868365,0.107868365,1,,,,,
0.1772,0.240099218,0.240099218,1,,,,,
0.0007,0.263638481,0.263638481,1,,,,,
0.0111,0.293031659,0.293031659,1,,,,,
0.0698,0.205332969,0.205332969,1,,,,,
0.0093,0.185377272,0.185377272,1,,,,,
0.12,0.285161762,0.285161762,1,,,,,
0.0216,0.431943007,0.431943007,1,,,,,
0.2349,0.337048726,0.337048726,1,,,,,
0.6429,0.31165884,0.31165884,1,,,,,
0.0134,0.330485289,0.330485289,1,,,,,
4.88E-01,0.1951017,0.1951017,1,,,,,
0.5592,0.29747035,0.29747035,1,,,,,
0.0732,0.172752202,0.172752202,1,,,,,
0.1116,0.326328464,0.326328464,1,,,,,
0.2328,0.341231001,0.341231001,1,,,,,
0.0517,0.231227636,0.231227636,1,,,,,
0.2345,0.283518975,0.283518975,1,,,,,
1E-04,0.03211449,0.03211449,1,,,,,
0.0105,0.282754459,0.282754459,1,,,,,
0.0029,0.198116199,0.198116199,1,,,,,
0.4761,0.291683171,0.291683171,1,,,,,
0.0026,0.312280766,0.312280766,1,,,,,
0.0009,0.227647544,0.227647544,1,,,,,
0.2967,0.299301004,0.299301004,1,,,,,
0.0221,0.30481789,0.30481789,1,,,,,
0.0154,0.190889371,0.190889371,1,,,,,
0.1978,0.226428125,0.226428125,1,,,,,
0.5718,0.597145611,0.597145611,1,,,,,
0.0166,0.233935018,0.233935018,1,,,,,
0.6937,0.278425605,0.278425605,1,,,,,
0.2016,0.219253474,0.219253474,1,,,,,
0.004,0.195970611,0.195970611,1,,,,,
1E-04,0.006113072,0.006113072,1,,,,,
0.5207,0.263803624,0.263803624,1,,,,,
0.07,0.254133023,0.254133023,1,,,,,
0.0002,0.113747263,0.113747263,1,,,,,
0.0933,0.228471412,0.228471412,1,,,,,
1E-04,0.177573079,0.177573079,1,,,,,
0.1308,0.274076191,0.274076191,1,,,,,
0.0037,0.160476338,0.160476338,1,,,,,
0.0023,0.263448222,0.263448222,1,,,,,
0.0091,0.365380316,0.365380316,1,,,,,
0.0349,0.321199502,0.321199502,1,,,,,
0.9848791,0.694723452,0.694723452,1,,,,,
0.5134,0.478366811,0.478366811,1,,,,,
0.0355,0.445434133,0.445434133,1,,,,,
0.0118,0.373493415,0.373493415,1,,,,,
0.13,0.332901396,0.332901396,1,,,,,
0.0067,0.158715503,0.158715503,1,,,,,
0.2466,0.376472115,0.376472115,1,,,,,
0.3498,0.207967636,0.207967636,1,,,,,
0.0966,0.349060147,0.349060147,1,,,,,
0.4091,0.512029068,0.512029068,1,,,,,
1E-04,0.374701841,0.374701841,1,,,,,
0.2528,0.336543999,0.336543999,1,,,,,
0.4085,0.304234293,0.304234293,1,,,,,
0.0606,0.329932168,0.329932168,1,,,,,
0.2377,0.322053643,0.322053643,1,,,,,
0.2561,0.313224696,0.313224696,1,,,,,
0.2061,0.186790194,0.186790194,1,,,,,
0.0094,0.306254429,0.306254429,1,,,,,
0.0362,0.33209874,0.33209874,1,,,,,
0.405,0.286374447,0.286374447,1,,,,,
0.0396,0.356958758,0.356958758,1,,,,,
0.0178,0.310587997,0.310587997,1,,,,,
0.2653,0.408115177,0.408115177,1,,,,,
0.0002,0.144757931,0.144757931,1,,,,,
0.0212,0.260557979,0.260557979,1,,,,,
0.0279,0.36045561,0.36045561,1,,,,,
0.3661,0.352846343,0.352846343,1,,,,,
0,0.224173697,0.224173697,1,,,,,
0,0.058506729,0.058506729,1,,,,,
0.0068,0.262710469,0.262710469,1,,,,,
0.0026,0.292603333,0.292603333,1,,,,,
0.1152,0.301865847,0.301865847,1,,,,,
1,0.165377061,0.165377061,1,,,,,
0.8568,0.330888273,0.330888273,1,,,,,
1E-04,0.05222632,0.05222632,1,,,,,
0.0123,0.297491283,0.297491283,1,,,,,
0.8618,0.529358686,0.529358686,1,,,,,
0.0308,0.351638404,0.351638404,1,,,,,
0.006,0.274988119,0.274988119,1,,,,,
0.1623,0.463278419,0.463278419,1,,,,,
0.0954,0.338153787,0.338153787,1,,,,,
0.0019,0.378618283,0.378618283,1,,,,,
0.1649,0.145268323,0.145268323,1,,,,,
0.0024,0.301268593,0.301268593,1,,,,,
0.2217,0.255627895,0.255627895,1,,,,,
0.0078,0.21675832,0.21675832,1,,,,,
0.0272,0.212036447,0.212036447,1,,,,,
0.0284,0.233919255,0.233919255,1,,,,,
0.0443,0.333299411,0.333299411,1,,,,,
0,0.040999413,0.040999413,1,,,,,
0.0564,0.250786432,0.250786432,1,,,,,
0.0003,0.09149077,0.09149077,1,,,,,
0.9574983,0.396050809,0.396050809,1,,,,,
0.1872,0.230354563,0.230354563,1,,,,,
0.0027,0.353771824,0.353771824,1,,,,,
0.0967,0.198953556,0.198953556,1,,,,,
7.05E-02,0.096644751,0.096644751,1,,,,,
0.2424,0.363603167,0.363603167,1,,,,,
0.0952,0.454810484,0.454810484,1,,,,,
0.1202,0.24507182,0.24507182,1,,,,,
9.82E-01,0.242773517,0.242773517,1,,,,,
1.64E-01,0.150615642,0.150615642,1,,,,,
0.0313,0.309982516,0.309982516,1,,,,,
0.0114,0.255291001,0.255291001,1,,,,,
0.1973,0.238446518,0.238446518,1,,,,,
4.68E-02,0.16091004,0.16091004,1,,,,,
0.432,0.225580944,0.225580944,1,,,,,
0.2405,0.446152882,0.446152882,1,,,,,
0.0973,0.499608582,0.499608582,1,,,,,
0.0163,0.482657408,0.482657408,1,,,,,
5.29E-01,0.205806708,0.205806708,1,,,,,
0.2125,0.401285383,0.401285383,1,,,,,
0.0008,0.324995831,0.324995831,1,,,,,
0.2851,0.394237012,0.394237012,1,,,,,
0.0061,0.286773323,0.286773323,1,,,,,
6.40E-03,0.136865576,0.136865576,1,,,,,
9.88E-01,0.162160899,0.162160899,1,,,,,
0.2195,0.327773345,0.327773345,1,,,,,
0.0197,0.155047603,0.155047603,1,,,,,
9.20E-01,0.327796289,0.327796289,1,,,,,
0.3848,0.299603004,0.299603004,1,,,,,
1.20E-03,0.119057872,0.119057872,1,,,,,
0.0015,0.148907019,0.148907019,1,,,,,
0.0143,0.287007171,0.287007171,1,,,,,
4.45E-02,0.097726415,0.097726415,0,,,,,
0.0055,0.320571267,0.320571267,0,,,,,
0.0024,0.097136772,0.097136772,0,,,,,
0.00E+00,0.01765953,0.01765953,0,,,,,
1.70E-03,0.048270539,0.048270539,0,,,,,
0,0.050970874,0.050970874,0,,,,,
0.00E+00,0.011860254,0.011860254,0,,,,,
0.00E+00,0.021621744,0.021621744,0,,,,,
0.00E+00,0.008356648,0.008356648,0,,,,,
0.0003,0.268194028,0.268194028,0,,,,,
0.0195,0.326323159,0.326323159,0,,,,,
0,0.034159281,0.034159281,0,,,,,
0,0.055834872,0.055834872,0,,,,,
0,0.028739077,0.028739077,0,,,,,
0.00E+00,0.003482098,0.003482098,0,,,,,
0.0017,0.062119168,0.062119168,0,,,,,
1.71E-02,0.078889607,0.078889607,0,,,,,
1E-04,0.106902902,0.106902902,0,,,,,
2.10E-03,0.034637408,0.034637408,0,,,,,
2.00E-04,0.078660962,0.078660962,0,,,,,
0.00E+00,0.017349237,0.017349237,0,,,,,
4.00E-04,0.060010429,0.060010429,0,,,,,
0.8158,0.322202015,0.322202015,0,,,,,
0.0213,0.290545795,0.290545795,0,,,,,
0.00E+00,0.009627405,0.009627405,0,,,,,
1E-04,0.04446708,0.04446708,0,,,,,
0.00E+00,0.043708718,0.043708718,0,,,,,
0,0.05553724,0.05553724,0,,,,,
0.0035,0.144993317,0.144993317,0,,,,,
0.0884,0.330379276,0.330379276,0,,,,,
0,0.030852969,0.030852969,0,,,,,
0.0008,0.0500291,0.0500291,0,,,,,
0,0.143971559,0.143971559,0,,,,,
0,0.029391626,0.029391626,0,,,,,
0.0002,0.017305896,0.017305896,0,,,,,
1E-04,0.100586328,0.100586328,0,,,,,
5.29E-01,0.257252162,0.257252162,0,,,,,
7.93E-01,0.254007409,0.254007409,0,,,,,
0,0.059981439,0.059981439,0,,,,,
0.00E+00,0.012484178,0.012484178,0,,,,,
0.00E+00,0.023243668,0.023243668,0,,,,,
0.00E+00,0.037901692,0.037901692,0,,,,,
0.0203,0.319359458,0.319359458,0,,,,,
0.0161,0.111757311,0.111757311,0,,,,,
3.00E-04,0.082041438,0.082041438,0,,,,,
0,0.042076151,0.042076151,0,,,,,
0.00E+00,0.025550163,0.025550163,0,,,,,
9.52E-01,0.334546925,0.334546925,0,,,,,
0.0039,0.246865702,0.246865702,0,,,,,
0.00E+00,0.016372411,0.016372411,0,,,,,
0.7383,0.474164922,0.474164922,0,,,,,
0.021,0.161146401,0.161146401,0,,,,,
0.0006,0.081836231,0.081836231,0,,,,,
0,0.044075582,0.044075582,0,,,,,
2.00E-04,0.053375333,0.053375333,0,,,,,
1.00E-03,0.051103074,0.051103074,0,,,,,
0.0533,0.320194208,0.320194208,1,,,,,
0.5147,0.321914044,0.321914044,1,,,,,
0.1966,0.323377908,0.323377908,1,,,,,
2.00E-02,0.088374676,0.088374676,1,,,,,
0,0.184105157,0.184105157,1,,,,,
0.1083,0.342085909,0.342085909,1,,,,,
0.1469,0.320725054,0.320725054,1,,,,,
0.0057,0.273044914,0.273044914,1,,,,,
0.0038,0.1812805,0.1812805,1,,,,,
0,0.002728719,0.002728719,1,,,,,
0.1454,0.272821563,0.272821563,1,,,,,
0.0004,0.336045554,0.336045554,1,,,,,
0.0002,0.041086031,0.041086031,1,,,,,
0.0094,0.278748511,0.278748511,1,,,,,
1E-04,0.306589825,0.306589825,1,,,,,
0.4239,0.336373242,0.336373242,1,,,,,
0.0764,0.344939748,0.344939748,1,,,,,
7.14E-01,0.124209071,0.124209071,1,,,,,
0.7679,0.331297066,0.331297066,1,,,,,
6.58E-01,0.287132727,0.287132727,1,,,,,
0.0152,0.240766907,0.240766907,1,,,,,
0.0068,0.34877408,0.34877408,1,,,,,
0.5748,0.392583138,0.392583138,1,,,,,
0.4053,0.236200432,0.236200432,1,,,,,
0.5645,0.332289064,0.332289064,1,,,,,
0.0654,0.271957199,0.271957199,1,,,,,
0.7418,0.330273858,0.330273858,1,,,,,
0.0008,0.343419614,0.343419614,1,,,,,
0,0.351385812,0.351385812,1,,,,,
0.0395,0.308995294,0.308995294,1,,,,,
0.0342,0.149965627,0.149965627,1,,,,,
0.0906,0.294929084,0.294929084,1,,,,,
0.0902,0.294021202,0.294021202,1,,,,,
0.5354,0.346866933,0.346866933,1,,,,,
0.0237,0.332227353,0.332227353,1,,,,,
0.6124,0.433542892,0.433542892,1,,,,,
0.0139,0.373509523,0.373509523,1,,,,,
0.0045,0.210207103,0.210207103,1,,,,,
0.0877,0.380686143,0.380686143,1,,,,,
0.3078,0.540117112,0.540117112,1,,,,,
0.0062,0.333518299,0.333518299,1,,,,,
0.0018,0.309363296,0.309363296,1,,,,,
0.443,0.353913942,0.353913942,1,,,,,
0.4552,0.207118365,0.207118365,1,,,,,
0.1035,0.216209439,0.216209439,1,,,,,
0.0527,0.403395238,0.403395238,1,,,,,
5.96E-01,0.282915764,0.282915764,1,,,,,
1.23E-02,0.155151346,0.155151346,1,,,,,
0.3421,0.329178325,0.329178325,1,,,,,
0.013,0.28167139,0.28167139,1,,,,,
0.0338,0.302109575,0.302109575,1,,,,,
0.0192,0.276591512,0.276591512,1,,,,,
0.2516,0.46196825,0.46196825,1,,,,,
0.0002,0.330823377,0.330823377,1,,,,,
0.353,0.421277903,0.421277903,1,,,,,
0.0468,0.348733614,0.348733614,1,,,,,
0.056,0.337946048,0.337946048,1,,,,,
0.0282,0.314164718,0.314164718,1,,,,,
0.0003,0.05844686,0.05844686,1,,,,,
0.108,0.315996162,0.315996162,1,,,,,
0,0.056763285,0.056763285,1,,,,,
5.78E-01,0.233653763,0.233653763,1,,,,,
8.20E-03,0.124327098,0.124327098,1,,,,,
0.0054,0.283097031,0.283097031,1,,,,,
0,0.166869775,0.166869775,1,,,,,
0.001,0.301236977,0.301236977,1,,,,,
0,0.139482733,0.139482733,1,,,,,
0.1197,0.347662109,0.347662109,1,,,,,
0.0336,0.388058493,0.388058493,1,,,,,
0.0005,0.210975627,0.210975627,1,,,,,
0.0274,0.342031571,0.342031571,1,,,,,
0.1752,0.276253133,0.276253133,1,,,,,
0.0005,0.345255759,0.345255759,1,,,,,
0.6387,0.287327421,0.287327421,1,,,,,
0.1681,0.373253708,0.373253708,1,,,,,
0.2272,0.392870217,0.392870217,1,,,,,
0.1372,0.374782916,0.374782916,1,,,,,
0.4647,0.380100445,0.380100445,1,,,,,
0.0009,0.286347065,0.286347065,1,,,,,
1.84E-01,0.150594287,0.150594287,1,,,,,
0.0004,0.069777635,0.069777635,1,,,,,
0.0204,0.156816391,0.156816391,1,,,,,
9.42E-01,0.374232245,0.374232245,1,,,,,
0.0077,0.118678593,0.118678593,1,,,,,
1E-04,0.350974475,0.350974475,1,,,,,
0.0263,0.359381122,0.359381122,1,,,,,
0.525,0.378714525,0.378714525,1,,,,,
4.04E-01,0.134224576,0.134224576,1,,,,,
0.1284,0.359135916,0.359135916,1,,,,,
0.1262,0.228676702,0.228676702,1,,,,,
0.0044,0.355970431,0.355970431,1,,,,,
9.09E-01,0.342302302,0.342302302,1,,,,,
0.3044,0.324625043,0.324625043,1,,,,,
0.078,0.269224961,0.269224961,1,,,,,
0.2508,0.318427048,0.318427048,1,,,,,
0.0171,0.584715393,0.584715393,1,,,,,
0.0266,0.177825691,0.177825691,1,,,,,
0.0005,0.144638031,0.144638031,1,,,,,
0.0352,0.243418023,0.243418023,1,,,,,
0.0883,0.329238207,0.329238207,1,,,,,
0.0269,0.119343967,0.119343967,1,,,,,
0.0235,0.107474358,0.107474358,1,,,,,
0.1299,0.349263219,0.349263219,1,,,,,
0.0422,0.389113661,0.389113661,1,,,,,
0.0819,0.238122303,0.238122303,1,,,,,
0.001,0.366876888,0.366876888,1,,,,,
9.60E-01,0.272915639,0.272915639,1,,,,,
0.2953,0.403081777,0.403081777,1,,,,,
0.0188,0.307699011,0.307699011,1,,,,,
0.0432,0.230657771,0.230657771,1,,,,,
6.92E-01,0.226182098,0.226182098,1,,,,,
0.1071,0.206571958,0.206571958,1,,,,,
0.0875,0.360411785,0.360411785,1,,,,,
0.0871,0.231054732,0.231054732,1,,,,,
0.0014,0.294288352,0.294288352,1,,,,,
0.0009,0.289112668,0.289112668,1,,,,,
1.44E-01,0.187052464,0.187052464,1,,,,,
0.336,0.17907613,0.17907613,1,,,,,
0.0148,0.185415248,0.185415248,1,,,,,
0.0114,0.18599891,0.18599891,1,,,,,
0.0007,0.049479318,0.049479318,1,,,,,
0.0006,0.236122763,0.236122763,1,,,,,
0.687,0.41699301,0.41699301,1,,,,,
0.78,0.553207634,0.553207634,1,,,,,
0.2212,0.30937991,0.30937991,1,,,,,
0.071,0.205879772,0.205879772,1,,,,,
0.0064,0.289141082,0.289141082,1,,,,,
0.2464,0.416753352,0.416753352,1,,,,,
0.748,0.326947895,0.326947895,1,,,,,
0.0005,0.373474525,0.373474525,1,,,,,
0.0131,0.120487071,0.120487071,1,,,,,
0.0317,0.260645986,0.260645986,1,,,,,
4.54E-01,0.178410611,0.178410611,1,,,,,
0.0168,0.270190863,0.270190863,1,,,,,
0.5668,0.32688339,0.32688339,1,,,,,
1.00E+00,0.389335936,0.389335936,1,,,,,
0.0016,0.31204714,0.31204714,1,,,,,
0.1228,0.323583967,0.323583967,1,,,,,
0.0759,0.380642525,0.380642525,1,,,,,
0.4911,0.323620073,0.323620073,1,,,,,
0.0033,0.281176486,0.281176486,1,,,,,
0.0005,0.073308975,0.073308975,1,,,,,
0.4708,0.206099384,0.206099384,1,,,,,
0.0892,0.536882517,0.536882517,1,,,,,
0.8346,0.419712606,0.419712606,1,,,,,
0.0133,0.36800656,0.36800656,1,,,,,
0.1901,0.235807429,0.235807429,1,,,,,
0.8761,0.377666566,0.377666566,1,,,,,
0,0.225535218,0.225535218,1,,,,,
9.20E-01,0.231147644,0.231147644,1,,,,,
0.0153,0.167207832,0.167207832,1,,,,,
0.0127,0.278117753,0.278117753,1,,,,,
2.09E-01,0.171818115,0.171818115,1,,,,,
0.0037,0.222337486,0.222337486,1,,,,,
0.0481,0.271614404,0.271614404,1,,,,,
0.1838,0.313039503,0.313039503,1,,,,,
0.089,0.320687198,0.320687198,1,,,,,
0.0274,0.139565745,0.139565745,1,,,,,
0.0005,0.28242704,0.28242704,1,,,,,
0.4163,0.362314966,0.362314966,1,,,,,
0.1048,0.325201141,0.325201141,1,,,,,
0.045,0.266000602,0.266000602,1,,,,,
0.0823,0.348489809,0.348489809,1,,,,,
0.185,0.183523774,0.183523774,1,,,,,
0.2386,0.389227357,0.389227357,1,,,,,
0.0012,0.140231023,0.140231023,1,,,,,
0.0002,0.105081066,0.105081066,1,,,,,
0.0445,0.223352204,0.223352204,1,,,,,
9.05E-02,0.167308667,0.167308667,1,,,,,
0.0559,0.291645145,0.291645145,1,,,,,
0.01,0.323752571,0.323752571,1,,,,,
0,0.099749858,0.099749858,0,,,,,
0,0.006759047,0.006759047,0,,,,,
0.00E+00,0.018596722,0.018596722,0,,,,,
0.0182,0.159723127,0.159723127,0,,,,,
7.00E-04,0.093190957,0.093190957,0,,,,,
0.0028,0.260952954,0.260952954,0,,,,,
0,0.048053126,0.048053126,0,,,,,
0,0.005055831,0.005055831,0,,,,,
0.5519,0.319022208,0.319022208,0,,,,,
1.00E-04,0.029084479,0.029084479,0,,,,,
0.9247222,0.361735981,0.361735981,0,,,,,
0.1064,0.328902962,0.328902962,0,,,,,
0.00E+00,0.037185395,0.037185395,0,,,,,
4.39E-01,0.150989189,0.150989189,0,,,,,
0.00E+00,0.014520859,0.014520859,0,,,,,
8.00E-04,0.054639981,0.054639981,0,,,,,
0,0.070510428,0.070510428,0,,,,,
0.0027,0.246941922,0.246941922,0,,,,,
0,0.030826377,0.030826377,0,,,,,
0.0035,0.347435608,0.347435608,0,,,,,
0.4007,0.344902696,0.344902696,0,,,,,
2.40E-03,0.06653746,0.06653746,0,,,,,
0.0015,0.119865497,0.119865497,0,,,,,
0.00E+00,0.028567692,0.028567692,0,,,,,
1.50E-03,0.074271993,0.074271993,0,,,,,
0.00E+00,0.065246963,0.065246963,0,,,,,
0.2157,0.326128128,0.326128128,0,,,,,
0,0.018831446,0.018831446,0,,,,,
2.00E-04,0.036805633,0.036805633,0,,,,,
0.301,0.306217121,0.306217121,0,,,,,
0,0.036633579,0.036633579,0,,,,,
0.0195,0.186186375,0.186186375,0,,,,,
0.0021,0.104227849,0.104227849,0,,,,,
0.0742,0.329176674,0.329176674,0,,,,,
0.00E+00,0.042647339,0.042647339,0,,,,,
0.0974,0.203424158,0.203424158,0,,,,,
0,0.060664119,0.060664119,0,,,,,
3.10E-03,0.100946597,0.100946597,0,,,,,
0,0.006614537,0.006614537,0,,,,,
0,0.013404418,0.013404418,0,,,,,
0,0.185112052,0.185112052,0,,,,,
0.00E+00,0.036849486,0.036849486,0,,,,,
0.001,0.221005423,0.221005423,0,,,,,
0,0.041663334,0.041663334,0,,,,,
0.0006,0.05969655,0.05969655,0,,,,,
0,0.058389713,0.058389713,0,,,,,
5.70E-03,0.047838224,0.047838224,0,,,,,
0.0191,0.162071309,0.162071309,0,,,,,
0.2182,0.324778906,0.324778906,0,,,,,
0.2144,0.30075653,0.30075653,0,,,,,
0.266,0.25479073,0.25479073,0,,,,,
0.00E+00,0.018208102,0.018208102,0,,,,,
0,0.026295379,0.026295379,0,,,,,
0.0076,0.116225553,0.116225553,0,,,,,
