,CID,TYPE,ITYPE_BEST,FITPROB_Ia,FITPROB_Ibc,FITPROB_II,CHI2_Ia,CHI2_Ibc,CHI2_II,PBAYES_Ia,PBAYES_Ibc,PBAYES_II,Ia=0__CC=1
4015,4854,32,0,0.5160,7.63012e-02,7.68379e-03,17.1036,28.3846,37.1116,0.9989,1.03844e-03,2.60000e-05,1
4016,7562,32,0,0.9924,0.9714,0.9839,7.2986,9.1212,8.2603,0.7632,9.97045e-02,0.1371,1
4017,3298,33,0,0.9928,0.9358,0.1319,6.0611,9.1393,22.3624,0.9657,3.43270e-02,1.51717e-05,1
4018,3668,33,0,0.9396,0.8041,0.6889,9.0200,11.9339,13.6905,0.9666,2.63998e-02,7.02589e-03,1
4019,6136,33,0,0.9986,0.9964,0.9965,5.1543,5.9557,5.9215,0.5037,0.1367,0.3596,1
4020,6931,20,-9,0.8626,0.9406,1,3.9390,2.8974,0.1512,0.2213,0.1072,0.6715,1
4021,3733,20,2,0.8141,0.5021,0.9139,13.4625,18.3053,11.2835,5.33039e-02,1.34571e-02,0.9332,1
4022,11036,20,0,0.9926,0.9931,0.9932,7.2681,7.1879,7.1772,0.7183,0.1178,0.1639,1
4023,1219,20,0,0.9596,6.05484e-07,0.6115,9.0063,61.4458,15.7281,0.8201,1.41156e-12,0.1799,1
4024,1819,20,-9,0.6366,0.7617,0.8145,16.3086,14.3701,13.4548,0.2602,0.2155,0.5244,1
4025,376,20,1,0.5025,0.9325,0.2836,16.3028,9.2388,18.7179,6.64772e-02,0.9210,1.24904e-02,1
4026,14461,20,0,0.9839,0.9725,0.5467,2.3802,2.7758,7.8755,0.7753,0.2189,5.70452e-03,1
4027,5209,20,0,1,0.9995,0.9998,1.0760,1.9414,1.5919,0.5649,0.1449,0.2902,1
4028,10616,20,-9,0.7936,0.8954,0.6796,12.9659,10.9756,14.7420,0.2861,0.6711,4.28298e-02,1
4029,10429,21,-9,0.6787,0.8647,0.5768,15.6776,12.4666,17.1926,0.1382,0.8274,3.44472e-02,1
4030,14460,22,0,0.6881,0.5289,0.2722,6.5092,8.0519,11.0518,0.9282,3.05267e-02,4.12257e-02,1
4031,3819,32,0,0.9773,0.8844,0.9558,2.6271,4.3831,3.2002,0.9649,2.78884e-03,3.23365e-02,1
4032,6004,32,0,0.9216,0.9210,0.9448,9.5437,9.5615,8.8505,0.8329,7.44998e-02,9.25825e-02,1
4033,6859,32,0,0.9993,0.9941,6.25767e-02,5.1284,7.0148,29.2217,0.9182,8.17579e-02,2.37341e-07,1
4034,282,33,0,0.2535,6.75354e-02,9.66391e-02,11.3347,15.9688,13.4710,0.9747,2.76382e-03,2.25043e-02,1
4035,880,33,-9,0.8952,0.8434,0.8399,0.6052,0.8254,0.8400,0.9249,2.35578e-02,5.15896e-02,1
4036,12348,33,1,0.7006,0.9890,0.7862,15.3430,7.7470,13.9565,1.56798e-02,0.9585,2.58112e-02,1
4037,10706,20,0,0.9826,0.9551,0.9773,2.4349,3.2164,2.6246,0.9400,3.68732e-02,2.31161e-02,1
4038,9201,20,-9,1,0.9984,0.9996,8.30933e-05,3.32749e-02,1.40566e-02,0.8755,2.69379e-02,9.76067e-02,1
4039,14401,20,-9,0.9847,0.9993,0.9955,8.1876,5.1430,6.7394,0.2128,0.6698,0.1175,1
4040,2712,20,-9,0.6960,0.6042,0.7365,6.4321,6.3850,6.0344,0.3149,0.6635,2.15815e-02,1
4041,11470,20,-9,0.5129,0.5862,0.5526,16.1545,15.1292,15.5966,9.61531e-02,0.1069,0.7969,1
4042,10503,20,2,0.3402,0.8859,0.9958,15.5716,8.0656,3.9367,7.20518e-04,2.18658e-02,0.9774,1
4043,9183,20,0,0.9955,0.9979,0.8162,1.6857,1.3890,5.2037,0.9391,5.30720e-02,7.84567e-03,1
4044,10644,20,0,0.9745,0.8837,0.8878,6.9331,9.6612,9.5757,0.8619,4.64618e-02,9.16494e-02,1
4045,14204,20,0,0.7288,0.1659,6.48091e-03,5.2661,11.6838,21.2629,0.9931,6.79269e-03,1.43123e-04,1
4046,1816,21,-9,0.9814,0.9167,0.9993,2.4818,3.9189,0.7733,0.3193,0.1120,0.5687,1
4047,1011,21,-9,0.9260,0.9352,0.9603,10.9365,10.6455,9.6852,0.2015,5.88928e-02,0.7396,1
4048,1902,22,-9,8.55760e-02,0.9063,0.3898,15.2004,4.0765,9.5304,1.11276e-02,0.3726,0.6163,1
4049,5427,32,0,0.9975,0.9562,0.9790,1.4489,3.1927,2.5683,0.9823,8.43429e-03,9.24202e-03,1
4050,11603,32,-9,2.11850e-02,1.68521e-02,1.04508e-02,29.4313,30.2286,31.8526,0.1856,0.3348,0.4796,1
4051,1604,32,0,0.8839,0.3280,0.1125,12.0406,20.0855,26.6747,0.9980,1.93134e-03,2.90014e-05,1
4052,13890,33,0,0.9050,0.8127,0.8177,4.0956,5.2423,5.1870,0.8340,9.44859e-02,7.15288e-02,1
4053,14927,33,-9,0.2863,0.5990,0.4897,21.9584,16.8645,18.4935,6.18268e-02,0.4555,0.4827,1
4054,7658,20,-9,0.9986,0.9994,0.9997,5.6924,5.0387,4.5443,0.2973,0.3672,0.3355,1
4055,2253,20,0,0.9513,0.9161,0.8717,9.3414,11.2224,12.3155,0.6343,0.1966,0.1690,1
4056,7789,20,-9,0.5600,0.4687,0.3528,7.7457,8.6657,9.9717,0.4417,0.4692,8.91049e-02,1
4057,5149,20,-9,0.9999,0.7441,0.7405,8.71951e-09,0.5912,0.6008,0.8828,7.67712e-02,4.04003e-02,1
4058,13940,20,-9,0.9640,0.9766,0.9906,9.5130,8.8051,7.5560,7.59873e-02,0.1750,0.7490,1
4059,7394,20,2,0.8395,0.7804,0.9699,10.4961,12.3198,7.8363,5.82781e-02,2.61909e-02,0.9155,1
4060,2361,20,0,0.9491,0.9501,0.9468,10.1519,10.1124,10.2399,0.6386,0.2405,0.1209,1
4061,10417,20,0,0.6650,0.8787,0.6872,14.9557,12.1604,15.5480,0.5899,0.4011,8.99922e-03,1
4062,4500,20,-9,0.1297,0.2229,0.3885,20.0144,17.6570,14.8504,0.1730,0.1235,0.7035,1
4063,9223,21,0,0.9787,0.4976,0.9723,2.5770,8.3669,2.7822,0.5420,1.31287e-02,0.4449,1
4064,9080,22,0,0.6979,0.5700,0.3850,14.4708,16.3227,20.1595,0.8293,0.1265,4.42022e-02,1
4065,7939,22,0,0.9515,0.8578,0.9035,1.1294,1.9373,1.5810,0.6615,0.1013,0.2372,1
4066,11759,32,0,0.9998,0.9959,4.41123e-02,3.7866,5.5242,28.0713,0.9146,8.54229e-02,3.54009e-08,1
4067,7060,32,-9,0.8934,0.9266,0.4990,11.8150,10.1588,18.3531,0.1612,0.8099,2.88950e-02,1
4068,11255,32,0,0.8663,0.5474,0.5219,4.6170,7.8686,8.1215,0.6203,0.3345,4.51750e-02,1
4069,5882,33,0,0.9431,0.9420,0.9460,9.6388,10.4149,10.2696,0.9392,4.78139e-02,1.29648e-02,1
4070,11853,33,0,0.9965,0.9136,0.7060,1.5818,3.9663,6.3346,0.9480,4.29310e-02,9.07070e-03,1
4071,8162,20,2,0.5627,0.6703,0.9543,7.7187,6.6807,3.2341,3.98802e-02,3.25975e-02,0.9275,1
4072,2039,20,-9,0.8629,0.9712,1,4.6596,2.8138,0.4786,1.85741e-02,0.1414,0.8400,1
4073,3349,20,-9,5.61753e-02,0.1149,0.2496,28.4034,25.3761,20.4960,9.16242e-02,3.14584e-02,0.8769,1
4074,812,20,-9,7.52073e-02,0.1694,1.93693e-06,22.1690,18.8848,51.0889,0.2073,0.7927,3.05133e-08,1
4075,5070,20,2,0.8462,0.7609,0.9990,12.8499,14.3835,5.4406,3.75250e-03,5.99009e-03,0.9903,1
4076,123,20,-9,0.9401,0.6017,0.8697,6.8577,12.0572,8.3612,0.4476,1.88095e-02,0.5335,1
4077,4137,20,0,0.6759,0.6670,0.5656,13.8747,14.0015,14.4456,0.8211,0.1169,6.19953e-02,1
4078,505,20,-9,0.9424,0.8697,0.9729,3.4758,4.5746,2.7639,0.1192,0.2667,0.6142,1
4079,1890,20,-9,0.9989,0.9907,0.9904,1.1795,2.0471,2.0624,0.2939,0.3005,0.4056,1
4080,12900,21,1,9.09868e-05,3.48886e-02,1.84982e-06,51.0720,30.2715,60.2708,2.33736e-05,1,3.18051e-07,1
4081,4058,22,0,0.9989,0.9930,0.9990,3.0884,4.3417,3.0534,0.5557,1.30119e-02,0.4313,1
4082,10459,32,0,0.9831,0.9809,0.9804,8.3235,8.5028,8.5366,0.9058,5.40572e-02,4.01595e-02,1
4083,3700,32,0,0.9636,0.9313,9.82502e-07,9.5318,10.7722,63.7245,0.9170,8.29609e-02,5.85094e-15,1
4084,7615,32,0,0.9994,0.9990,0.9997,4.5207,4.9081,4.0664,0.5721,9.93406e-02,0.3285,1
4085,3409,33,0,0.8583,0.7732,0.5379,3.9872,4.8527,6.9881,0.5309,0.3209,0.1482,1
4086,9887,33,0,0.9926,0.9929,0.9928,1.9216,1.9037,1.9130,0.7140,0.1714,0.1147,1
4087,14146,33,-9,0.9087,0.9778,0.1687,7.6083,5.4880,18.9034,0.3651,0.6329,1.98061e-03,1
4088,3243,1,0,1,0.2513,1.13797e-03,0.7337,21.5770,41.9110,1,4.89879e-06,9.07792e-11,0
4089,4519,1,0,0.9997,0.9877,0.4302,0.5904,2.2077,9.0771,0.9407,5.76952e-02,1.57881e-03,0
4090,13354,1,0,6.07806e-02,2.22344e-02,1.44389e-02,14.9169,19.3687,19.0797,0.8564,7.18045e-02,7.18109e-02,0
4091,2828,1,0,0.4724,0.4054,0.4724,7.6111,9.3521,7.6111,0.8701,2.55559e-02,0.1044,0
4092,12842,1,0,1,0.1511,0.1666,0.5608,13.2633,12.9128,0.9998,1.14645e-04,1.12187e-04,0
4093,1921,1,0,0.9998,0.9736,0.7712,0.5234,2.2167,4.8720,0.9524,4.44170e-02,3.23138e-03,0
4094,10547,1,0,1,1.38309e-02,2.85852e-14,1.2588,30.9065,100.4450,1,1.29662e-07,3.05394e-23,0
4095,2171,1,0,1,1.77719e-03,0.1417,0.3544,26.3692,12.2187,0.9998,6.24350e-08,1.60067e-04,0
4096,2413,1,0,1,0.2155,5.99937e-02,2.4273,22.3803,29.3969,0.9999,4.29157e-05,1.36265e-05,0
4097,13152,1,0,0.9950,0.9926,0.9954,5.7028,6.0775,5.6117,0.8572,6.72427e-02,7.55776e-02,0
4098,6283,1,0,1,0.9986,0.9613,2.6934,5.1621,8.9316,0.9441,5.52145e-02,6.70173e-04,0
4099,3526,1,-9,1,1,0.9988,1.40115e-09,1.94385e-09,2.40102e-03,0.6686,0.1642,0.1672,0
4100,9393,1,-9,0.9976,0.9864,0.9829,4.80898e-03,2.73960e-02,3.44243e-02,0.7769,0.1198,0.1033,0
4101,11686,1,0,1,0.2785,5.01814e-02,0.5447,10.9589,16.9077,0.9996,3.85320e-04,1.61761e-05,0
4102,6540,1,0,0.6534,0.5544,0.5791,6.8440,6.8367,7.5591,0.9181,7.47794e-02,7.08098e-03,0
4103,106,1,0,0.9999,0.6637,6.16273e-02,3.9970,15.9031,29.2853,1,2.26740e-05,7.60344e-09,0
4104,7408,1,0,0.9999,0.9968,0.9937,8.57297e-02,0.3394,0.4552,0.8147,8.22413e-02,0.1031,0
4105,14444,1,0,0.9841,0.9287,0.9219,2.3733,3.7227,3.8347,0.7540,0.1308,0.1152,0
4106,7313,1,0,1,0.7064,2.32900e-03,0.6413,12.5352,36.6756,0.9999,1.01507e-04,3.13197e-10,0
4107,8190,1,0,0.9998,0.9267,2.89543e-07,2.3380,6.4859,55.8235,0.9938,6.16219e-03,7.40499e-14,0
4108,8905,1,0,0.9746,0.8509,0.8226,8.9342,12.7549,13.3052,0.4606,0.4537,8.57445e-02,0
4109,9148,1,0,0.9999,0.9515,0.5924,1.4876,4.5367,10.2687,0.9327,5.91011e-02,8.21611e-03,0
4110,1977,1,0,0.9857,0.8948,2.28938e-02,6.8263,10.2059,30.5099,0.9921,7.86868e-03,5.56373e-08,0
4111,3431,1,-9,0.9998,0.9691,0.9997,0.7570,2.8732,0.6248,0.4254,0.1248,0.4498,0
4112,8680,1,0,0.9686,0.6917,0.7294,7.8996,13.6496,12.2098,0.9743,6.76432e-03,1.89607e-02,0
4113,11719,1,0,1,1.31114e-06,5.63810e-02,3.3713,61.1922,28.3887,1,1.20170e-14,5.14924e-07,0
4114,727,1,0,1,1.53366e-02,0.3754,0.3240,31.9335,17.1593,1,1.04253e-09,3.44875e-05,0
4115,3896,1,0,0.9990,0.9870,0.9851,1.1527,1.7812,1.8548,0.9561,3.02739e-02,1.36200e-02,0
4116,1609,1,0,0.9736,4.82338e-07,1.90000e-06,8.3119,62.0392,58.4354,1,5.23424e-13,1.30463e-12,0
4117,954,1,0,0.9995,0.1182,8.44994e-04,0.9888,12.8208,28.3145,0.9996,4.11295e-04,3.28682e-08,0
4118,8365,1,0,0.8158,0.7220,0.7570,5.2083,5.3281,5.8284,0.9660,2.21004e-02,1.19259e-02,0
4119,13820,1,0,1,4.98659e-03,1.63005e-03,0.2302,21.9621,24.8784,1,1.28087e-06,8.18714e-08,0
4120,11318,1,-9,0.9866,0.9926,0.7386,0.3468,0.2536,1.9846,0.8365,0.1177,4.57752e-02,0
4121,12103,1,0,1,0.3576,0.1507,2.2279,20.6306,25.3061,1,4.60108e-06,4.10340e-07,0
4122,31,1,0,1,0.5899,1.81302e-02,2.8547,17.0002,32.7021,1,3.61232e-05,1.05707e-08,0
4123,6753,1,-9,1,0.9999,0.9999,7.42374e-05,1.74674e-04,2.29565e-04,0.7466,0.1358,0.1176,0
4124,7520,1,-9,1,0.7850,0.9754,8.37228e-03,2.4436,0.8252,0.9646,1.91838e-03,3.34840e-02,0
4125,1859,1,0,1,0.6508,2.79767e-02,2.6043,16.0966,31.1071,0.9997,2.76116e-04,3.12683e-08,0
4126,8347,1,0,0.9993,0.9218,0.2871,4.6497,9.5401,19.7526,0.9872,1.28127e-02,1.92243e-05,0
4127,13477,1,0,0.9971,0.1759,0.1606,5.2164,22.2333,21.4862,1,5.57464e-06,3.79358e-06,0
4128,9984,1,0,0.9560,0.3657,2.48032e-03,8.4498,18.3726,37.9711,0.9995,5.14220e-04,4.72468e-09,0
4129,2168,1,0,1,1,0.9992,1.75511e-02,5.59568e-02,0.1868,0.6705,0.1329,0.1966,0
4130,478,1,0,3.18978e-02,3.04010e-02,3.54959e-02,30.6128,30.7946,31.5061,0.9804,1.81876e-02,1.43309e-03,0
4131,7450,1,0,1,8.64517e-10,2.50462e-04,0.4219,58.6308,29.5826,1,3.76257e-14,3.71942e-08,0
4132,12775,1,-9,1,0.9983,0.9975,1.86126e-03,0.1192,0.1442,0.9117,6.60380e-02,2.22841e-02,0
4133,14983,1,0,0.9984,0.9965,0.9368,0.9762,1.2150,2.9615,0.8899,0.1095,5.43127e-04,0
4134,14436,1,0,1,0.3375,3.31628e-04,1.1116,17.7711,42.5051,0.9999,7.93673e-05,1.92193e-10,0
4135,9819,1,0,0.7681,2.18770e-05,8.35170e-02,12.5135,51.8283,25.5272,0.9994,2.76036e-10,6.43280e-04,0
4136,6450,1,0,0.9991,0.9498,0.5733,1.1359,2.7359,7.6153,0.6337,0.3112,5.50373e-02,0
4137,10956,1,0,1,0.9927,3.52833e-02,0.4039,7.2582,30.2285,0.9983,1.68920e-03,2.75526e-09,0
4138,9659,1,0,0.7299,0.6528,0.4337,13.9872,15.1333,18.3367,0.7457,0.2338,2.04763e-02,0
4139,6664,1,0,1,0.9980,0.9955,4.62007e-02,0.2806,0.3949,0.7850,3.71651e-02,0.1778,0
4140,9653,1,0,0.9999,0.9957,0.6508,0.6033,1.2846,6.8684,0.6281,0.2859,8.60274e-02,0
4141,10136,1,-9,0.9999,1,0.9962,2.14094e-02,3.42499e-03,0.1803,0.8251,0.1410,3.39268e-02,0
4142,11654,1,0,0.9865,0.9759,0.9775,7.3833,8.1777,7.4162,0.9467,2.92887e-02,2.39910e-02,0
4143,6847,1,0,0.9996,0.9241,0.9432,0.9450,3.1575,2.8534,0.7188,3.87402e-02,0.2425,0
4144,1001,20,-9,0.9459,0.6551,0.9982,0.3723,1.6189,3.57629e-03,0.9159,2.73330e-02,5.67315e-02,1
4145,12895,20,-9,0.9919,0.9924,0.9953,7.3805,7.3100,6.7867,0.1265,0.1982,0.6753,1
4146,6266,20,0,0.9870,0.9928,0.9912,3.7839,3.3257,3.4679,0.5565,9.42862e-02,0.3493,1
4147,13614,20,2,0.9017,0.7689,0.9999,4.1434,5.7065,0.6347,7.84309e-03,5.01800e-03,0.9871,1
4148,5639,20,0,0.9903,0.9937,0.9922,6.9788,6.5006,6.7316,0.7310,0.1985,7.05010e-02,1
4149,6014,20,0,0.9676,0.9500,0.6705,2.3670,3.3248,6.6786,0.9072,7.52975e-02,1.75189e-02,1
4150,3373,20,0,0.6672,7.53901e-02,0.3551,15.8509,28.4360,20.6742,0.9507,1.52665e-03,4.77688e-02,1
4151,2095,20,0,0.8597,0.8639,0.9993,4.6998,4.6479,1.0497,0.5204,0.1997,0.2799,1
4152,13777,20,-9,0.8681,0.7818,0.9700,4.5950,5.5730,2.8487,0.1763,5.80177e-02,0.7657,1
4153,14854,21,2,0.6593,9.26816e-03,0.9585,15.9703,36.4580,9.7655,7.09783e-03,1.12015e-07,0.9929,1
4154,12397,22,0,7.75899e-02,4.25479e-04,1.43316e-07,25.8313,41.7803,63.3146,0.9999,6.82460e-05,1.98231e-10,1
4155,1740,22,0,0.9969,0.9627,0.9936,1.1738,3.0405,1.8537,0.9945,1.87160e-03,3.58280e-03,1
4156,355,32,0,0.9156,0.1848,1.25302e-02,3.9350,11.3081,19.4718,0.9771,2.26028e-02,2.91928e-04,1
4157,2491,32,2,0.8814,0.4472,0.9824,12.0973,19.1513,7.7284,7.32829e-03,2.47608e-04,0.9924,1
4158,12523,32,-9,0.9996,0.9980,0.9982,7.85666e-04,4.02287e-03,3.62626e-03,0.7710,9.91750e-02,0.1298,1
4159,7034,33,0,0.9397,0.9821,0.8395,9.0163,7.7547,12.1472,0.8758,0.1124,1.18156e-02,1
4160,8820,33,0,0.8758,0.8842,0.8827,11.4178,11.2337,11.2656,0.7762,0.1190,0.1048,1
4161,1702,20,-9,0.7199,0.9517,0.8879,10.5636,6.5168,8.0274,6.28132e-02,0.5147,0.4224,1
4162,13476,20,0,0.9950,0.9667,0.9572,6.8396,9.3760,9.8241,0.8127,0.1323,5.49941e-02,1
4163,6171,20,0,0.9707,0.9772,0.9629,7.7988,7.4348,7.4781,0.4210,0.2121,0.3669,1
4164,10146,20,-9,0.9942,0.9972,0.9866,5.8419,5.7308,7.3715,0.2642,0.4988,0.2370,1
4165,6577,20,0,0.9853,0.7997,0.9420,6.2361,12.0076,8.9456,0.6686,3.24272e-02,0.2990,1
4166,5256,20,-9,1,0.9984,0.9930,6.99941e-03,0.1156,0.2462,0.7054,0.1407,0.1538,1
4167,13669,20,-9,0.4437,0.9829,0.8004,19.2055,7.6869,12.8506,3.80482e-02,0.8310,0.1309,1
4168,1917,20,0,0.6736,0.3480,0.3041,15.7550,20.7994,21.6098,0.6987,0.1282,0.1731,1
4169,3308,20,-9,0.9854,0.9711,0.9971,8.1204,9.1410,5.7618,0.1836,0.1636,0.6528,1
4170,14878,20,0,0.9930,0.9374,0.9484,6.0330,9.0910,8.7292,0.4969,0.1966,0.3065,1
4171,4254,22,0,0.8757,0.2058,0.7472,11.4194,22.6165,13.7194,0.8950,2.73259e-04,0.1047,1
4172,13397,22,0,0.9891,0.9408,0.9627,2.1381,3.5074,3.0396,0.7069,1.68336e-02,0.2763,1
4173,13869,32,0,0.9994,0.9962,0.8461,2.8191,3.8708,8.7601,0.9760,2.30654e-02,9.40609e-04,1
4174,10411,32,-9,0.8435,0.9797,0.9709,8.8027,5.3839,5.8172,5.11099e-02,0.5385,0.4104,1
4175,452,32,0,0.6707,0.6283,0.6183,15.7986,16.4322,16.5794,0.4715,0.2730,0.2556,1
4176,437,33,0,0.9996,0.9724,0.9182,4.8049,9.0616,11.1634,0.8318,9.18432e-02,7.63432e-02,1
4177,5825,33,0,0.9802,0.9665,0.7179,2.5267,2.9445,6.2180,0.8185,0.1719,9.61772e-03,1
4178,5174,33,0,0.5314,0.4031,6.65318e-02,16.8801,19.8588,27.7147,0.8488,0.1504,7.67779e-04,1
4179,8243,20,-9,0.6843,0.4857,0.5998,15.5918,18.5554,16.8530,0.3064,0.1771,0.5165,1
4180,4756,20,0,0.9747,0.9437,0.9899,8.2515,9.6179,7.0310,0.6150,9.56842e-02,0.2894,1
4181,12443,20,0,3.72288e-06,2.09251e-19,2.32269e-14,58.3842,132.1142,105.3216,1,3.66424e-17,4.75047e-11,1
4182,13002,20,-9,0.7957,0.8719,0.9091,13.7915,12.3117,11.4153,6.06308e-02,8.09403e-02,0.8584,1
4183,7072,20,-9,0.7450,0.9382,0.9583,13.7537,10.5452,9.7763,0.1035,0.4499,0.4466,1
4184,13704,20,0,0.9992,0.9073,0.9992,5.2607,11.4618,5.2150,0.6284,2.95676e-03,0.3687,1
4185,9471,20,-9,0.7694,0.9657,0.9584,5.7016,2.9646,3.1422,1.07607e-02,0.4508,0.5384,1
4186,13484,20,0,0.9621,0.9163,0.7668,8.1972,9.6839,12.5329,0.6538,0.2466,9.96046e-02,1
4187,3283,22,-9,0.5993,0.9466,0.8024,7.3639,3.3936,5.3544,9.28679e-02,0.5462,0.3610,1
4188,14580,22,0,1,0.9982,0.9971,4.64351e-02,0.2698,0.3264,0.8428,5.38792e-02,0.1034,1
4189,581,32,0,0.9959,0.9340,0.9354,6.6381,10.6827,10.6378,0.9926,6.92319e-03,5.04641e-04,1
4190,10349,32,-9,1,0.9991,0.9996,2.28815e-05,1.77133e-03,7.85571e-04,0.6513,0.1924,0.1563,1
4191,2100,32,0,0.6994,0.3736,0.3095,15.3615,20.3528,20.4241,0.9881,2.13914e-03,9.78026e-03,1
4192,4325,33,-9,0.8425,0.9366,0.9823,12.9225,10.5976,8.3909,6.31743e-02,5.70544e-02,0.8798,1
4193,7152,33,0,0.9913,0.1915,0.5766,2.0094,12.4045,6.6339,0.9930,6.66718e-04,6.29563e-03,1
4194,13901,20,0,0.9315,0.3929,0.8051,9.2661,17.9351,11.0708,0.9424,7.47351e-03,5.01338e-02,1
4195,4979,20,-9,0.7014,0.7101,0.5374,9.0178,8.9156,10.9010,0.1054,0.7085,0.1860,1
4196,4322,20,0,0.9883,0.9991,0.9978,6.5879,4.3567,4.9978,0.4479,0.2961,0.2561,1
4197,13410,20,0,0.9983,0.9951,0.9914,5.8124,6.8181,7.4512,0.6402,0.2270,0.1329,1
4198,9905,20,2,4.47726e-02,0.6321,0.8731,28.0142,15.4327,11.4758,1.19283e-05,3.77262e-03,0.9962,1
4199,13503,20,-9,0.9978,0.8083,0.9987,2.5836,7.6971,2.3153,0.2286,5.02514e-03,0.7664,1
4200,14888,20,-9,0.9732,0.9503,0.9800,9.0186,10.1048,7.9043,0.3844,0.1678,0.4478,1
4201,14528,20,-9,0.9665,0.9924,0.9512,8.6905,6.6983,9.3453,0.2159,0.6572,0.1268,1
4202,636,20,0,0.9994,0.9995,0.9996,4.5089,4.4172,4.2987,0.5853,0.1211,0.2936,1
4203,4996,20,0,0.6928,0.4821,0.2724,13.6346,16.5955,20.0365,0.8964,6.21173e-02,4.14507e-02,1
4204,3505,21,2,3.28904e-03,2.32469e-06,0.8584,32.5999,50.6289,8.5557,1.03900e-05,8.79533e-10,1,1
4205,14045,22,-9,0.4457,0.6092,0.7834,18.1520,14.8099,13.1360,2.01914e-02,0.3681,0.6118,1
4206,7073,32,-9,0.9918,1,0.9566,1.64900e-02,1.89246e-10,8.87866e-02,0.6111,0.2336,0.1553,1
4207,7402,32,0,0.9820,0.9553,0.9563,8.4142,9.9012,9.8596,0.9340,2.72798e-02,3.86778e-02,1
4208,13112,32,0,0.9804,0.8903,0.9219,2.5183,4.3036,3.8351,0.9638,3.07534e-02,5.45362e-03,1
4209,4036,33,1,7.43756e-02,0.9984,4.27432e-07,27.2527,5.8027,64.1630,1.16519e-05,1,5.68152e-13,1
4210,13089,33,0,0.9953,0.9856,0.3003,5.6312,6.2122,18.4129,0.8936,0.1064,4.15445e-06,1
4211,397,20,0,0.9158,1.37312e-11,3.57933e-13,9.6971,88.0602,96.7282,1,4.63807e-19,1.08463e-20,1
4212,11092,20,0,0.9982,0.9933,0.9936,5.8622,7.1637,7.1132,0.6056,0.1256,0.2688,1
4213,5900,20,0,0.9867,0.9991,0.9982,7.9963,5.3067,5.8680,0.3446,0.3288,0.3266,1
4214,7683,20,0,0.2513,3.48165e-02,2.35145e-08,22.6885,31.5816,73.5381,0.9911,8.89486e-03,5.26765e-12,1
4215,2337,20,2,0.6856,0.4839,0.9857,13.7369,17.5759,7.4584,2.69328e-02,5.85793e-04,0.9725,1
4216,12433,20,1,0.3962,0.9148,0.5772,17.8833,9.7233,15.2542,2.26736e-02,0.9465,3.08140e-02,1
4217,8056,20,0,0.9860,0.9721,0.9215,8.0679,9.0806,11.0686,0.5824,0.2912,0.1264,1
4218,13719,20,0,0.8086,0.5539,0.7687,13.5619,17.5316,14.2534,0.6449,5.67864e-02,0.2983,1
4219,4221,20,0,0.9993,0.9786,0.5113,1.0391,2.5813,8.2286,0.7178,0.2793,2.93336e-03,1
4220,3286,21,-9,0.9981,0.9878,0.9894,3.86572e-03,2.46326e-02,2.13152e-02,0.8228,8.69515e-02,9.02230e-02,1
4221,11705,22,-9,0.7525,0.9132,0.9204,14.5210,11.3035,11.1016,9.59315e-02,0.2999,0.6041,1
4222,8122,22,0,0.6533,0.6793,0.1907,16.0597,15.6679,24.1445,0.9084,9.05149e-02,1.04946e-03,1
4223,3663,32,0,0.5298,1.54517e-02,5.76371e-13,16.9032,34.6343,97.7280,1,1.23089e-05,1.44255e-19,1
4224,5217,32,1,4.41785e-02,0.9520,2.94844e-05,29.3577,10.0374,52.6720,3.35740e-04,0.9997,1.74964e-09,1
4225,12919,33,-9,0.6796,0.8981,0.7592,12.9066,10.1291,12.6512,9.13927e-02,0.7452,0.1634,1
4226,14568,33,0,0.9918,0.9835,0.6878,7.3954,8.2946,15.5382,0.9601,3.95406e-02,3.86655e-04,1
4227,3749,33,0,0.8667,0.8236,0.6893,4.6126,5.1214,6.4976,0.5690,0.1693,0.2617,1
4228,12389,20,-9,0.5915,0.6457,0.9523,15.0546,14.3015,8.5895,0.1581,9.53072e-02,0.7466,1
4229,11424,20,0,0.9906,0.1273,0.9895,7.5526,26.1045,7.6982,0.5593,3.83853e-05,0.4407,1
4230,7976,20,-9,0.9481,0.9195,0.7892,8.7375,9.6008,12.1791,0.1068,0.5135,0.3797,1
4231,4388,20,-9,0.2193,0.8528,0.8270,21.1575,11.0717,11.5434,1.20922e-03,0.4330,0.5658,1
4232,4263,20,0,0.9561,0.9440,0.9668,1.0776,1.2087,0.9459,0.4461,0.1597,0.3942,1
4233,12938,20,0,0.9990,0.7315,0.6079,4.9065,14.8591,16.7344,0.9964,1.68536e-03,1.91283e-03,1
4234,6290,20,-9,0.6151,0.9602,0.9657,11.8909,6.2371,6.0317,1.04911e-02,0.3813,0.6083,1
4235,7235,20,-9,0.9684,0.9853,0.9786,2.8937,2.3201,2.5815,0.1479,0.2262,0.6258,1
4236,5509,20,0,0.9924,0.9477,0.9931,7.3093,10.2038,7.1908,0.7362,6.65590e-02,0.1972,1
4237,12533,20,-9,0.4756,0.9399,0.9670,11.6331,5.4831,4.7092,3.54483e-03,0.1237,0.8728,1
4238,4226,21,-9,0.3546,0.9553,0.9782,8.8556,3.2120,2.5963,1.60265e-03,0.3523,0.6461,1
